"nick","date","comment"
"The Flaying Man",2012-05-14,"i have only read the first book so i know i should not really post here taking a risk here but i have a few questions about the series and i would appreciate if someone took the time to enlighten me smilepng classbbcemoticon alt 1 is tywin really as kind to arya in the book do they even talk this much2 do season 2 cover more than one book i donât know why i get that impression3 how long time would you guess have passed since the end of season 1 i have no idea how long time they spend in the camp between the battles but it must be several weeks at leastsince youre taking a risk as you said yourself ill keep it spoiler free im by no means an expert but here i go1 tywin and arya never even come into direct contact in the book she acts as another characters cupbearer after tywin leaves harrenhal2 the bulk of the season roughly covers book 2 although there are elements from book 3 included such as certain scenes in robbs camp riverrun in the books3 i honestly have no definite idea but my rough guess would be about 2 months edited by aman 14 may 2012  1143 am"
"Katydid",2012-05-14,"i agree about the need to calm down the show cannot possibly cover all the things that were in the book changes must be made to eliminate events and characters true some changes are necessary some are fine and some even add good stuff to the story some changes are frivilous stupid and pointless and those are the ones i rail againstfor example i had no problem with them consolidating the scene where arya frees jaqen yoren is killed and arya  gendry are taken captive and sent to harrenhal in the book nothing of huge significance happens while arya gendry  co are on the run before taken by the mountains gang so why not get them on to harrenhal that much quickeri do however have a problem with ros the noncanon whore sucking up valuable screentime when we already have precious little of it to go around i have a problem with joffrey having whores beat each other just to show us how zomgevyl he is when we just saw him have sansa stripped and beaten in the middle of the hall hes a douche we get it whats infuriating about things like that to me is that jaimes canonescape attempt could have been a quick scene included in that episode instead of joffreys nonsense that way jaime wouldnt have been offscreen for 5 full episodesmy 02"
"Isabella Stark",2012-05-14,"the two situations are quite different from one another so im not sure its possible to compare how catelyn is being smarter in one rather than the other sure in the show it makes sense that shed free him now rather than after the news of her sons deaths reach her but thats not what happens in the books so theres a false equivalency there in both cases she tries to make the best out of a bad situation but in the book version she is taking the initiative while in the show version she is just responding to karstarks impending threatrobb later admitted himself that he should have traded the girls for jaime when he still had the chance even a sansajaime exchange would have been a great deal for the starks sansa is extremely relevant politically speaking as the lannisters and tyrells quickly realize and quickly take advantage of while jaime is completely useless he cant be killed because the lannisters have hostages of their own but he cant be exchanged either because hes too important and having him as a hostage does not in the least prevent tywin from carrying out his plots sansa gives the lannisters or tyrells or whomever a claim to winterfell aka 17th of the kingdom exchanging her would have been the smart thing to do since catelyn had no way of doing that earlier she took it in her own hands in the only way she could that doesnt make her actions stupid to me i think the hostage exchange issue was always complicated for the starks on the one hand it seems obvious to consider trading the girls for jamie for that reason i wasnt bothered that the offer came from tyrion via littlefinger as opposed to cat i just didnt think it was a uniquely brilliant idea on the other hand for wartime jamie a skilled knight and battle commander is a much more immediate asset than sansa and arya sansas value as a hostage only raises after all of her brothers die until then her claim to winterfell is 4th in line i may have overstated bookcats decision to release jamie as stupid but i still think it was an emotional decision that wasnt very well thought out she had no guarantee that the lannisters would release her daughters in exchange or that given theres a civil war going on that jamie would reach kings landing or the girls would reach riverrun winterfelli dont think cats taking any more or less initiative in the show than in the book on this particular point in the book she was responding to the apparent death of her sonslike i said before i agree with you on your argument that other of cats politically astute advice and decisions have come from other characters i just think that in this episode shes seemed a lot shrewder"
"Frumpus",2012-05-14,"karstarks execution wont happen on the show mark my words hes served his purpose already expediting jaimes releasei agree with this theres no sense in having him executed now especially when we were never introduced to the other lannisters that karstarks men murders i doubt richard karstark will show up again on the show hell be greatjond off"
"Frumpus",2012-05-14,"karstarks execution wont happen on the show mark my words hes served his purpose already expediting jaimes releasei agree with this theres no sense in having him executed now especially when we were never introduced to the other lannisters that karstarks men murders i doubt richard karstark will show up again on the show hell be greatjond off"
"UncertainPerson",2012-05-14,"huh surely the showonly viewers donâ<U+0080><U+0099>t care at all about jaime being a kinslayer why do you believe they do caregosh what really youtubeish comments these daysi said they dont carebut i get the sense your being sarcastic although i havent been on this forum long enough to find the style of how people post thingspeople need to get over it about jaime killing alton its not a complete game changer about his sudden revival into a better person laterthe way some of you flip out over changes from the bookcant be good for your stress levels relax and enjoy the sowthe biggest problem ive had so far with the adaptation of the showunnecessary sex yes grrm has a lot of sex in the books but in the brothel it all seems a huge waste of screen time i dont care about ros i know joff is evil we get the point stop wasting time with itlast comment we need to let the season finish before judging it completelyfor example jon snow right now is in an awkward position as a reader of the books i dont know whats going to happen but im willing to give the writers a chance to explain what happens to him in the next 3 episodes rather than complain about how different this is and what happens with the halfhandlet it play out and then judge same with dany and her lost dragons edited by uncertainperson 14 may 2012  1155 am"
"Hot Pie Targaryen",2012-05-14,"i didnt see this mentioned but there was a lot to read through so heres my question does anybody think that the guy lying face down with quaithe was euron she says hes headed to valyria im not sure about my timeline but given whats about to go down at the hotu euron will be capturing some of those warlocks soon"
"Stanmore",2012-05-14,"i mean the chain itself would look horrible it makes no sense and while you can get away with that in print on film its tough more scenes with tyrion scheming would be welcome herewhat is it about the chain that doesnt make any sense chains have been used to block ships from rivers for pretty much all of history its not something grrm just made upheres one example from the revolutionary war httpenwikipediasonriverchain and another from the american civil war httpwwwsaveastorsippiriverhtmtheres countless others if you look for them"
"timstanton",2012-05-14,"1 is tywin really as kind to arya in the book do they even talk this much2 do season 2 cover more than one book i donât know why i get that impression3 how long time would you guess have passed since the end of season 1 i have no idea how long time they spend in the camp between the battles but it must be several weeks at least a1 tywin and arya never talk in the books and tywin isnt really nice to anyone that has been the point of contention for a lot of readerviewers although in my opinion i think tywin is smart and knows what he is doing he clearly knows shes a noble and just because hes a dick doesnt mean he doesnt like conversation especially when it always pertains to how much of a badass he isall he ever does to arya is brag and tell her what to doa2 season 2 is basically the second book but they have taken some many more liberties this season as opposed to 1 that its really hard to say the writers have said from the beginning since the books were written from a pov perspective its inevitable for some stuff from all books to run together for example at the end of season one they were showing some stuff that was in book 2 with arya there are tons of other examples basically they are just trying to tell the story the best they can a3 it was my impression that no time really had passed like i said since its written in the pov style it really depends on the chapter youre reading but they basically pick up where the other left offas far as cat releasing jaime without the news of the boys deaths i rewatched the episode and they wrote it in a way that made sense when cat walks up jaime says something along the lines of you came to see me on my last night alive and the guards specifically tell cat that he wont last the night brienne also notes it i think it makes sense for her to release him on the pretense that he is worthless dead so she might as well try to get something i also think that she might have cut off his hand since its entirely possible that they cut out the brave companions completely although i think it would be an injustice to brienne and jaime to not show them fight it really said a lot about both characters imo this is my first post my grammar is terrible and im sorry edited by timstanton 14 may 2012  1200 pm"
"Maester Hodor",2012-05-14,"my only problem with this episode is that its very obvious that bran and rickon are alive still when you read acok for the first time i think grrm did a good job putting doubt in your head and making you think that maybe they are really dead i watched that episode with 2 of my friends who never read the books and they both thought it was very obvious right away that bran and rickon were alive still edited by maester hodor 14 may 2012  1200 pm"
"Versiroth",2012-05-14,"that way jaime wouldnt have been offscreen for 5 full episodeshes been in a prison the whole time what kind of scenes would you have liked"
"Gloria",2012-05-14,"i havent read this entire thread so i apoligize if this has been discussed already what do you guys think tywin is up to with arya its clear that he knows shes not a common girl if youre going to pose as lowborn who does he think she is how many highborn noble northern girls could there be running around who have need to pose as common boys does he know she had been bound for the nights watch before originally i thought he just took a liking to her because she was smart now i think he knows he has something of value but i cant figure out why hed let her have the run of the castle if he thought she could be used even if she were only a minor lords daughter i doubt tywin would let the opportunity to collect a ransom escape could tywin recognize her as a stark she is supposed to be the spitting image of lyanna"
"timstanton",2012-05-14,"the fact that they have possibly omitted the chain annoys me because i think it really speaks to tyrion winning the battle of blackwater i am hoping that it is going to be something that comes up this week and it will have been something tyrion had been working on for a while in secret dunno"
"timstanton",2012-05-14,"i havent read this entire thread so i apoligize if this has been discussed already what do you guys think tywin is up to with arya its clear that he knows shes not a common girl if youre going to pose as lowborn who does he think she is how many highborn noble northern girls could there be running around who have need to pose as common boys does he know she had been bound for the nights watch before originally i thought he just took a liking to her because she was smart now i think he knows he has something of value but i cant figure out why hed let her have the run of the castle if he thought she could be used even if she were only a minor lords daughter i doubt tywin would let the opportunity to collect a ransom escape could tywin recognize her as a stark she is supposed to be the spitting image of lyanna i think its possible that he knows she is arya and knows her value maybe littlefinger who i think knew told him i think its possible that arya will find out that tywin knows who she is and it might lead to her eventual departure from harrenhall i am intrigued by this storyline none the less like thisquotemultiquote"
"Thwacker",2012-05-14,"i like the changes to the dany story line which was boring in the books i think that stripping her of her extended family is moving her from words to action i find the changes to the jon story line a little troubling as it just seems to be leading up to his sympathy for the oppressed free folk when he remains a brother at heart throughout but found the ygritte scenes charming i am operating on the theory that talisa is a lannister spy her talk with rob was at the strategy table on the other hand it seems like he might be winning her over love watching all of the scenes with arya and tywin but feel they are off track i did like cerseis speech to sansa which seems to indicate to me that cersei knows that joffrey is a losing cause"
"Thwacker",2012-05-14,"one thing i didnt like was shae pulling a knife on the handmaiden thats just dumbindeed what was the point of that even with the hound how would that ever have been effective have to assume it will expose her to cersei and perhaps cersei beats her rather than alayaya"
"A Stark in Salem",2012-05-14,"i liked this one better than last weeks but i really wish i could like it more so loved the first season but this one is just too much for 10 episodes way to much the writers are leaving out threads in the books that really suck the flavor out of the story first the crypts were already mentioned maybe not major in itself but it combined an important set of details one of the coolest things imo of the whole escape sequence was having the two dire wolves go off and leave a bunch of confusing paths for theon and friends to run around chasing so now its like theon actually just gives up chasing them down even though they are on horses ok pretty lame though it makes him killing the millers kids looks even more cruel and pointless i admit and what is up with jon seriously where the f is ghost hes with him the entire time hes beyond the wall save for hunting for a few hours the only time hes separated a bit is because he has to climb up that huge cliff which didnt happen in the show anyway hes definitely with him by the time he meets rattleshirt maybe ghost will be another surprise appearance in the nick of time but it doesnt show much of the connection they have whcih by then in novel is only getting deeper actually the whole ygritte thing is kind of annoying in general she doesnt seem that tough speaks too well and jon looks like an idiot letting her escape twice and again the rest of the rangers surely would have tracked them down and met up way before a whole day had gone byi still dont really get the stolen dragons thing either though it seems likely the story line will be resolved pretty much the same way it did in the book i guessi dont mind the tywinarya thing that much though she seems to be getting less clever minute by minute now shes bragging the to leader of all she hates about her history knowledge and yet expects to be taken for a masons daughter ok i forget who got that speech about my lordmlord was it actually her or someone else and why do we never get to see her sword needle work training in secret as it mentions maybe 100 times in the books its key to her thirst for vengeance and hatred for whats happened to her and her family i still like seeing her thread but its not as interesting"
"awesome possum",2012-05-14,"what bothers me is that people are shocked that an adaptation of a book made changes from the source material i dont care about people talking about it but the people who are acting apalled or shocked over it is a bit muchyoure absolutely right if dany had hatched winged badgers instead of dragons well thats just part of the adaptation deal with it rolleyesgif classbbcemoticon altrolleyes i dont know when you came to this series but some of us have been with this story and characters for most of our adult lives i first read game and clash 13 years ago i eagerly anticipated storm coming out and waited every agonizing year for feast and then dance ive known the story and characters since i was 19 years old have read the books countless times  i literally have lost track of how many times at least once a year and thats even after feast and my disappointment in grrms dicking around so seeing something as jarring and in my opinion  stupid as jon taking ygritte captive and then himself getting captured by the wildlings is something im fucking entitled to be shocked and appalled about i like some changes i love a few others and havent been bothered by any others except this one its dumb and i have every right to come here and express that so does anyone else no matter what gripe or opinion they have in closing piss off with the durr adaptation durr you cant complain here because you not fan if you complain durrrrrr"
"MarianneSnow",2012-05-14,"jon and ygritte wandering all over the place for the sake of some nice scenery and endless childish sex talk meaningless filler and ghost has conveniently disappearedii never really know how to feel after the episodes with all the unneccessary additions and scenes and then they go and have jon and ygritte traipsing around with no ghost my poor husband watches with me and i go off on a tangent about ghostit just seems so trivial with all the other wackyness that is going on"
"Katydid",2012-05-14,"that way jaime wouldnt have been offscreen for 5 full episodes hes been in a prison the whole time what kind of scenes would you have liked read the rest of my post re bumping up the escape attempt a few episodes rather than putting all 3 of jaimes scenes into this episode and rather than joffrey  da hors jaimes escape attempt couldve come in an earlier ep for example"
"Lord Martin Stark",2012-05-14,"i have some problems with the adaption especially concerning robb as he was my fav in the book but on the whole i love the show will talk more about it when have time maybe just want to add i think i have a crush on ygritteshe is sexy and i get a big smile on my face whenever hodor says hodor love the way he says it"
"timstanton",2012-05-14,"does anyone know if the brotherhood with out banners are going to get any screen time dondarion was in season 1 and they have mentioned them three times now why would they do that if they are going to omit them anyone have any insider knowledge"
"Mercurial",2012-05-14,"true some changes are necessary some are fine and some even add good stuff to the story some changes are frivilous stupid and pointless and those are the ones i rail againstfor example i had no problem with them consolidating the scene where arya frees jaqen yoren is killed and arya  gendry are taken captive and sent to harrenhal in the book nothing of huge significance happens while arya gendry  co are on the run before taken by the mountains gang so why not get them on to harrenhal that much quickeri do however have a problem with ros the noncanon whore sucking up valuable screentime when we already have precious little of it to go aroundi have a problem with joffrey having whores beat each other just to show us how zomgevyl he is when we just saw him have sansa stripped and beaten in the middle of the hall hes a douche we get it whats infuriating about things like that to me is that jaimes canonescape attempt could have been a quick scene included in that episode instead of joffreys nonsense that way jaime wouldnt have been offscreen for 5 full episodesmy 02cant disagree with any of this i could add to it certainly but my overall issue is theremoval of things from the book that i loved and that i consider important to make room for the addition of things that at this point seem superfluous and out of step with the rest of the series that adheres more closely to the bookits not a matter of thinking jaimelittlefingercersei didnt say that its a matter of thinking that jaimielittlefingercersei wouldnt have said that"
"Flint",2012-05-14,"does anyone know if the brotherhood with out banners are going to get any screen time dondarion was in season 1 and they have mentioned them three times now why would they do that if they are going to omit them anyone have any insider knowledgethe brotherhood dont make an appearance until sos so i dont think well see them this season"
"Stanmore",2012-05-14,"does anyone know if the brotherhood with out banners are going to get any screen time dondarion was in season 1 and they have mentioned them three times now why would they do that if they are going to omit them anyone have any insider knowledgei think theyll have to bring them in at some point lady stoneheart needs followers actually without dondarion there cant be a lady stoneheart at all can there edited by stanmore 14 may 2012  1242 pm"
"timstanton",2012-05-14,"i think theyll have to bring them in at some point lady stoneheart needs followers actually without dondarion there cant be a lady stoneheart at all can there100 true i guess i should have clarified i didnt really mean this season particularly i am hoping they get a full fleshed story as it was one of my favorite things in all the books i also hope that season 3 or 35 or 4 end with the reveal of zombie cat like in sos that was an awesome thing to read edited by timstanton 14 may 2012  1248 pm"
"StannisandDaeny",2012-05-14,"just saw the episode so far i was happy with the way they were doing things but now its getting out of hand it feels like the plot barely moved i cringed many times at changes and how the episode seemed a big lannistercharm offensive at times so far the changes had been okay with me but right now some of them just seem irreversible to me how is daeny going to meet xaro xoan daxos again later when he already betrays her like this now not i guess okay then wasnt the way jon joined up with the wildlings pivotal to his story how is he going to win their trust now jeez jaime admitted he fd cersei what the hell is going on cersei is admitting joffry is a monster what the hell is going on kit harington has destroyed the image of jon i had im sorry i tried to like him but hes a disappointment although i realize the writers are to blame for this rather than the actor the mountain looks ridiculous bonus points for a couple of good laughs involving brienne though the quote already listed above when cat says her name how sternly she took jaimes remarks and most of all her conversation with the announcement guy who burst into the tent when she bit man at him i really lost it so eh i wont give up hope cos this is only the first episode that made me cringe but i hope the next episode will ring a few more bells rather than fall into irrelevant dialogue that isnt based on anything edited by stannisanddaeny 14 may 2012  1255 pm"
"boojam",2012-05-14,"note to david benioff and db weiss for gods sake stop using ian whyte as ser gregor clegane the camera even looks as if its trying to hide him plus his voice sounds dubbed hes a great white walker send him northwe dont even need the mountain in this season as for the carping about about emilia clarke she seemed fine to me in the north remembers and the night lands alan taylor directed those but went by lightning fast after all clarke was one of the surprise stars of last year the i lay the problems at benioff and weisss feet its their baby nothing wrong with dany becoming more assertive i thought george didnt do enough of this in the novel but why does she have to spiel such fire and brimstone when she is smart enough to know she does not have an army and the dragons are too small to be effective logic is taking a holiday within her dialog thats the teleplay writers jobwith gemma whelan if we really see her again and carice van houten its take on character demeanor and projection i dont blame it on the actresses tho lately van houten has been given some better latitudefrom here on out its alan taylor and the well regarded neil marshaland george and dd  maybe the next three teleplays will fix all sins"
"byironnotbygold",2012-05-14,"ygritte actress is pretty good to me when my wife came down and saw her on the tv she said youre watching downton abbey without me lol same actress not quite the same roleor world for that matter"
"Knight of Ashes",2012-05-14,"im glad someone agrees ive taken most of the changes in stride you know as long as it leads to the same end its kept things fresh for those of us familiar with the story and while i dont always agree with the changes they still work but this one has me flustered jaimes my favorite character after all i cannot imagine him actually doing this yeah hes done some horrible stuff ill never deny that but this specifically felt entirely out of character for him he just isnt all scheming like that after reading book three and four i kind of started viewing book two in regards to jaime as kind of a cooling off period you hate him so much in the first book but then you barely see him in the second and in the one scene hes in he doesnt really do anything besides mock cat which is kind of funny and relate a story that makes his killing of aerys more understandable im not saying that this is what makes him likable but all the time away from him helps to cool the anger one feels towards him now its just been rekindled all over again i was already worried that his redemption might not get across so well on television as it did in the books now im more concerned than ever i immediately told my brother who was watching the show with me that jaime did not do that in the books my parents who have also read them were also annoyedyeah i havent minded a lot of the changes theyve made but its quite different if its ones favorite character they seem to be going in the opposite direction with jaime more villainous and cersei more sympathetic i shall adjust to it if i must cause i enjoy some of the reinterpretations though nonbook readers are missing out on ultracold tywin whispery roose etc but at least theyre spared batshit crazy cersei"
"Katydid",2012-05-14,"jeez jaime admitted he fd cersei what the hell is going onactually thats canon taken straight from the book  from his conversation wcatnot knowing how long this game might continue catelyn wasted no time â<U+0080><U+009C>are you joffreyâ<U+0080><U+0099>s fatherâ<U+0080><U+009D>â<U+0080><U+009C>you would never ask unless you knew the answerâ<U+0080><U+009D>â<U+0080><U+009C>i want it from your own lipsâ<U+0080><U+009D>he shrugged â<U+0080><U+009C>joffrey is mine as are the rest of cerseiâ<U+0080><U+0099>s brood i supposeâ<U+0080><U+009D>â<U+0080><U+009C>you admit to being your sisterâ<U+0080><U+0099>s loverâ<U+0080><U+009D>â<U+0080><U+009C>iâ<U+0080><U+0099>ve always loved my sister and you owe me two answers do all my kin still liveâ<U+0080><U+009D>sniphis smile cut â<U+0080><U+009C>iâ<U+0080><U+0099>ve never lain with any woman but cersei in my own way i have been truer than your ned ever was"
"Mummer's wind",2012-05-14,"perhaps jamies evenmorevillainous tv persona will set him up for an even stronger redemption arc that said why the hell would he kill cleos when beating him up would accomplish the same goal"
"mpbarnes",2012-05-14,"why the hell would he kill cleos when beating him up would accomplish the same goalactually it wouldnt hed have another person to worry about either having to take him along or yelling out to call even more guards all he needed was a quick distraction and enough noise to bring the karstark kid into the cellpure jaime"
"Ser Hippie",2012-05-14,"really would you prefer that we are introduced to a karstark who already has a grudge against jaime or that they had introduced karstark last season just to have his son killed and then had to awkwardly remind us of it now changes like this are the kind that are absolutely necessary for an adaptation it was the only way to make karstarks story workkarstark was introduced last season in the king in the north scene actually he just wasnt named to the nonreader audience from what i rememberanyway i didnt find torrhen karstark dying to be the problem i just found it strange that they had him acting as a prison guard it has nothing to do with the books vs tv show adaptation argument that other people are having it just didnt make sense to me that a highborn man would be doing a common soldiers job id have preferred if he died say catching jaime during the escape even offscreen edited by ser hippie 14 may 2012  0154 pm"
"servethe_Realm",2012-05-14,"yeah i actually fell asleep during this episode and i am a rabid fan cant even really recall anything from it ill have to rewatch with eyes wide open the fast cut scenes are killing me and i want more sansan"
"Stanmore",2012-05-14,"actually it wouldnt hed have another person to worry about either having to take him along or yelling out to call even more guards all he needed was a quick distraction and enough noise to bring the karstark kid into the cellpure jaimeso he should have beaten him senseless then having jaime set out to kill him was for added shock value nothing more"
"Knight of Ashes",2012-05-14,"nonbook readerserr i meant viewers who havent red the books edited by knight of ashes 14 may 2012  0157 pm"
"DirtyRobes",2012-05-14,"didnt read the bookif you read the aforementioned quote the lack of understanding is in relation to the other posters statement about it being horrible to shoot onscreen which imo is crazy just a shot of a giant chain being made or a mention from someone about the blacksmiths being held up by the hand also i think its clear that ive read themit also seems that atleast a few people here think this is actually an implausible thing or that it just couldnt work this is actually a real military defense tactic from the middle ages to protect harbors from invading shipsin the blackwater its effectiveness was due to after it being decimated by wildfire whatever ships that might have survivedhowever intact to possibly run ashore or even to escape to fight another day were ripped to shreds  those resulting deaths would have been catastrophic"
"PrinceRhaegar",2012-05-14,"i liked episode very much but what got me worried is that i cried in tyrion  cersei scene oo i also cried at last scene but that was to be expected coz it was so emotinal i also liked jaimes escape  confrontation with cat pyat pree  co jorah visiting quaithe and yiggrite iceland and harenhall view were stunning cant wait for the next episode"
"BlackTalon",2012-05-14,"yes the scenes are so short  it gets really noticeable i am not so sure what to make of the new mountain he is definitely less impressive than the guy from season one but from the little i saw of s1 mountain i got the impression he was a truly horrible actor that cartoon glower when he opened hs visor to bow before king robert and how he shouted sword and thenstomped off at the end of that scene  it all seemed so artificial and affected might be the new mountain was the better choice"
"Darth Visenya",2012-05-14,"i loved the scene between arya and tywin this week they are great"
"StannisandDaeny",2012-05-14,"actually thats canon taken straight from the book  from his conversation wcatnot knowing how long this game might continue catelyn wasted no time â<U+0080><U+009C>are you joffreyâ<U+0080><U+0099>s fatherâ<U+0080><U+009D>â<U+0080><U+009C>you would never ask unless you knew the answerâ<U+0080><U+009D>â<U+0080><U+009C>i want it from your own lipsâ<U+0080><U+009D>he shrugged â<U+0080><U+009C>joffrey is mine as are the rest of cerseiâ<U+0080><U+0099>s brood i supposeâ<U+0080><U+009D>â<U+0080><U+009C>you admit to being your sisterâ<U+0080><U+0099>s loverâ<U+0080><U+009D>â<U+0080><U+009C>iâ<U+0080><U+0099>ve always loved my sister and you owe me two answers do all my kin still liveâ<U+0080><U+009D>sniphis smile cut â<U+0080><U+009C>iâ<U+0080><U+0099>ve never lain with any woman but cersei in my own way i have been truer than your ned ever was under pressure yes it makes less sense he would simply decide to admit it by himself to make an argument to defend his honour i f my sister har har look at me i so honorable when cat hasnt even posed the question there was more trouble with the dialogue for instancetheon after all its only just a game no no its not in the next scene youre explaining to luwin how important this whole thing is to youbrienne threatening my lady is an act of treason when did karstark threaten her it shouldve been insulting my king is an act of treason since he was referring to robb no theyve done a good job so far but a large part of this episode bugs me and mostly not for these little things ive mentioned"
"Mr. E",2012-05-14,"it also seems that atleast a few people here think this is actually an implausible thing or that it just couldnt work this is actually a real military defense tactic from the middle ages to protect harbors from invading shipsi too am a bit nonplussed by people saying the chains implausible hell the united states used a chain boom in its revolution it was stretched out across the hudson where the us military academy at west point stands today they only fell out of efficacy when you know metal ships driven by something other than oars and wind took over naval tactics"
"Princess of the Night",2012-05-14,"i hate what they did to jamie when he killed his cousin to get away after that talk thats definitely not jamie but they did change quite a few characters compared to those in books so i love arya and tywin i really do these two are my favorite characters in the books and i love what they did in the show its perfect oh and jon and ygritte it was perfect i didnt really like her in the books but they are amazing together great performances oh and shae i never liked her but after what she did for sansa i dont know but that was nice"
"Isabella Stark",2012-05-14,"thats really interesting that the chain boom was a real military strategy im inclined to think we will have the chain in the episode where theon arrives at pike you see a chain being raised across the harbor in the background of a theon scene foreshadowing i think"
"StannisandDaeny",2012-05-14,"itll probably be used as a surprise to viewers as well like the wildfires innefective the chain raises and catches ships on it so they cant move the wildfire becomes effective and tyrion gets the credit at least from the audience"
"Ser Wun Wun",2012-05-14,"this is a long thread so my apologies if this has already been brought up but did anyone else think tywin made arya eat that food because he thought it may have been poisoned he made it clear in that scene that he thought the wolfsbane that killed amory lorch was meant for him tywin doesnt strike me as the kind of guy who would just give food away out of the kindness of his heart like that"
"Maroucia",2012-05-14,"am i the only one who wasnâ<U+0080><U+0099>t convinced by the sandorsansa interaction in this episodeas a fan of these two i was really impatient to see that scene and iâ<U+0080><U+0099>m happy that they finally got one their first real conversation since the episode 2 of season 1 banggif classbbcemoticon altbang   but the whole thing felt rushed and forcedtheir dialog was kind of weird they went from one thing to another in a way that didnâ<U+0080><U+0099>t made that much sense to meâ<U+0080>true most of what they said is in the book but it felt like someone took the original conversation and just picked a few random phrases from it before putting it all togetherâ<U+0080>and now their next interaction will probably be the bw bedroom scene in episode 9â<U+0080> if sansa and sandor donâ<U+0080><U+0099>t get any other scene before that which will probably be the case itâ<U+0080><U+0099>s going to be really weirdâ<U+0080> stillsickgif classbbcemoticon altstillsick "
"Gloria",2012-05-14,"this is a long thread so my apologies if this has already been brought up but did anyone else think tywin made arya eat that food because he thought it may have been poisoned he made it clear in that scene that he thought the wolfsbane that killed amory lorch was meant for himtywin doesnt strike me as the kind of guy who would just give food away out of the kindness of his heart like thatyoure the second person ive seen who has said that and it makes a lot of sense although i have to admit that when i saw the scene i was so focused on the idea that he knew who she was that i thought he made her eat so he could watch how she did it  lowborn girls eat in an entirely different way than girls of noble birth"
"Stanmore",2012-05-14,"this is a long thread so my apologies if this has already been brought up but did anyone else think tywin made arya eat that food because he thought it may have been poisoned he made it clear in that scene that he thought the wolfsbane that killed amory lorch was meant for himtywin doesnt strike me as the kind of guy who would just give food away out of the kindness of his heart like thatgood point i hadnt made that connection theres definitely more to tywins grandpa act than hes letting on"
"Morrigan",2012-05-14,"the only people who complain about the show are bookreaders everyone i know who only watches the show cannot wait for the next week after each and every got episode they have one complaint and that is that the seasons are too shortthat is not true at all go outside of this forum sometimes plenty of nonreaders have criticisms for the showam i the only one who wasnâ<U+0080><U+0099>t convinced by the sandorsansa interaction in this episodeas a fan of these two i was really impatient to see that scene and iâ<U+0080><U+0099>m happy that they finally got one their first real conversation since the episode 2 of season 1 banggif classbbcemoticon altbang   but the whole thing felt rushed and forcedtheir dialog was kind of weird they went from one thing to another in a way that didnâ<U+0080><U+0099>t made that much sense to meâ<U+0080>true most of what they said is in the book but it felt like someone took the original conversation and just picked a few random phrases from it before putting it all togetherâ<U+0080>yes i agree with that it looked weird and forced i was a bit lukewarm about the scene despite eagerly expecting the hound saying killing is the sweetest thing there is oh well at least we got it i guess"
"Stanmore",2012-05-14,"am i the only one who wasnâ<U+0080><U+0099>t convinced by the sandorsansa interaction in this episodeas a fan of these two i was really impatient to see that scene and iâ<U+0080><U+0099>m happy that they finally got one their first real conversation since the episode 2 of season 1 banggif classbbcemoticon altbang   but the whole thing felt rushed and forcedtheir dialog was kind of weird they went from one thing to another in a way that didnâ<U+0080><U+0099>t made that much sense to meâ<U+0080>true most of what they said is in the book but it felt like someone took the original conversation and just picked a few random phrases from it before putting it all togetherâ<U+0080>and now their next interaction will probably be the bw bedroom scene in episode 9â<U+0080> if sansa and sandor donâ<U+0080><U+0099>t get any other scene before that which will probably be the case itâ<U+0080><U+0099>s going to be really weirdâ<U+0080> stillsickgif classbbcemoticon altstillsick yeah im not exactly a sansan shipper but really enjoy the interactions between the two in the books i think their relationship is a rather complex one and its been mostly glossed over in the show the hound is one of my favourite characters and its a shame hes not had more screen time"
"CrypticWeirwood",2012-05-14,"to me it just feels like theyâ<U+0080><U+0099>ve wanted to include as many nude women as possible when will we see a man doing a full frontal nudity in every other episodeiâ<U+0080><U+0099>d imagine that that depends on the man â<U+0080><U+0094> who in particular did you have in mind "
"kevinbgwrites",2012-05-14,"good episode did anyone else get the impression that jon wasnt pulling his sword on ygriette but was rather going to drop it and have sex with her but she just took it as a threat and backed off thats the expression i read from jon as it seems hes confused for a moment as if hes surprised she took it as a threat"
"Blangadanger",2012-05-14,"this episode had some thrilling scenes i laughed at ygrittes mocking of jon and its clear that he is already weak against her fiery personality i liked the way they did the walnut scene removing the maester before they take the orphans for decoys because it illustrated what happened in the book better though without reek ive always thought that cersei viewed joffrey as a means to an end ie power so when joffrey begins to take that from her in the show it totally fits that shes lost any hope for him they are starting to make sansa more sympathetic and sophie is serving her character well i really love aryas scenes with tywin but i think the suspension of disbelief is starting to crack i think they really need to be focusing more on aryas interactions with jaqen hghar instead i have almost zero interest in robbs affair with talisa if anything i think im losing sympathy for him and his ultimate doom yes shes gorgeous and probably much more so than any daughter of a frey but the brilliant strategist and general is seemingly oblivious of the danger in consorting with the enemy dont think i understand the criticism of jaimes latest murder so youre fine with him being redeemed for all the other brash things jaimes done but you cannot redeem this one because its a distant relative thats silly this is the kingslayer were talking about hell do anything to get back to cersei at this point if anything this particular murder only makes catelyns release of him even more shocking to viewers when it comes i think they still have plenty of time next season to start working on jaime understanding the wrongs of his past at this point it doesnt matter what they add to jaimes list of misdeeds because the list is too marked already"
