"nick","date","comment"
"Chebyshov",2014-04-10,"â i read a really long interview with rory rolling stone i think and he did say that the road trip with him and arya continue some this season and that he will be opening up to herâ i dont think he meant in a buddy buddy type thing but it will still be tension along with the budding reliance on each otherâ i dont think its much of problem the differences from the book being as they shortened their travel time before the twins and even up to killing polliverâ anyway from the interview with rory it does sound like a lot of the hounds personal issues will be addressed so the character may become closer to the bookâ im not sure on how they will play the sansa issue but the hounds issues themselves seem to be comingâ â eeenteresting sounds like what we were sort of predicting based on the tavern scene id happily watch an arya and the hound spinoff show a great pairing id be very surprised if the sansa subject is broached muchlast season he told arya that he had saved sansa at one point however rorys age i think would prohibit addressing any of the tension found in the books there might be a couple lines that serve as fan service for book readers but i doubt anything is going to be made super explicit"
"Woman of War",2014-04-10,"hm interesting we will see so far i saw the possibility that sandor and arya may go separate ways with sandor either truly dying or arya simply leaving him without him being wounded and we lose sight of him for a while actually the death scene was a really strong one with all its ugliness hatespeak and misery only i never got why a guy like sandor would not be able to slit his own throat but needed a child to do the deed for him did he want to make arya happy with the pleasure of killing him or simply get rid of his hatred for tyrion and aggressionattraction towards sansa but as you describe it lady fevre dream we are back to the open question from the books sandor or no sandor in the future casting for season five or six will tell us edited by woman of war 10 april 2014  0850 am"
"Le Cygne",2014-04-10,"they certainly went there that he doesnt think of her as a sister he was looking at her breasts in two scenes and the one scene they released in a way to draw attention to it as everyone looked for the dragon eggs i dont think anyones age is stopping them most of the male actors are playing down in age and they had sansa respond quite positively to the thought of having sex with loras last seasonso if they wanted to keep going there with the book story they certainly could there are many of us who want to see it too reviewers called it out as a beauty and the beast story they called it out on the commentary for blackwater too and grrm said they went there on the show theres something there that wasnt there before couldnt resist adding thatin the recent scene there are hints too they cut from sansa to sandor arya asks didnt you steal anything from joffrey before you left and he answers really quickly no doesnt sound happy in the books hes going on and on about sansa he brings her up nearly a dozen times she was on his mind and it makes sense that she would be on the show tooarya knows the brotherhood took his money so why not just have her say that arya is talking about money sandor is talking about something else two things stand out from joffrey and before you left  and what did he do just before he left he tried to get sansa joffreys betrothed at the time to go with him and he was a mess from the fire and that didnt go so well and he just left he didnt make her go with himâ also they didnt get into the rest i dont think because the pw hasnt happened yet but they have to get into sandor and arya finding out what happened to sansa edited by le cygne 10 april 2014  1133 am"
"Woman of War",2014-04-10,"are you suggesting that arya has any idea that sandor might be interested in sansa how could she no way she was gone from kl but even if sandor had double thoughts about aryas question  and of course he tried to take joffreys fiancae out of kl  we do not know show sandors motivations and they were for sure not full of that sexual aggression they were kinder not something that could be used to make arya want to kill him so i still wonder how they want to play that dying scene with arya refusing the gift of mercy  out of hatred or out of respect that has grown sandor so weak that he is unable to hold a knife and getting rid of himself on his own and yet arya refuses there will probably not be a sansa speech in its painful agressive cruelty it would more be a summary full of regret if sansa gets mentioned at all hbo sandor simply never considered raping sansa"
"Le Cygne",2014-04-10,"just throwing out some text herethe official app says thisâ riding with king robert to winterfell sandor first meets sansa stark and becomes infatuated with herduring the battle of the blackwater clegane leads a force attempting to hold the kings gate but is unable to fulfill his duties due to his fear of the burning wildfire raging on the river and on the docks instead he finds his way to sansa starks chambers where he forces her to sing him a song while trying to work up the courage to take her with him out of the city her fear of him  as well as her song  makes him leave without herarya considers killing him and the hound attempts to force her into it by telling her how he killed mycah and how he made sansa sing for himso its about making her sing while trying to work up the courage to take her with him and later the relevant point is the same and he didnt take her with him and these bad things happened to her and thats why hes sobbing pretty straightforward right from the textin the books he just heard sansa got married and reacted pretty strongly to the news he hopes cersei will torture tyrion she ought to dip him in wildfire and cook him or tickle him till the moon turns black then the wound gets infected and hes feverish and he tries to get arya to give him the gift of mercy hes still worried about sansa and he starts sobbing and says he should have done more to protect her then he says the line about tyrion raping sansa he blames himself for not taking her with him he could have spared her this before leaving her for that dwarfbooks and show sandor hates rapists he calls them rats a dog doesnt need courage to chase off rats in the show he just saved arya from rapists and in the books and show he saved sansa from rapists and he tells arya about it sansa wishes he was there when shes afraid of rapists blackwater she thinks i would be gladder if it were the hound harsh as he was she did not believe sandor clegane would let any harm come to her and marillion she thinks sandor is there to save her again it was lothor brunes voice she realized not the hounds no how could it be books and show have made it clear sandor is not a rapistadded some more quotes edited by le cygne 10 april 2014  1133 am"
"Woman of War",2014-04-10,"uups i lost a post le cygne i guess half of the men at kl stared at sansas breast and fantazised about her naked and so did sandor are you suggesting that arya knew about sandors special interest in sansa how could she and yes sandor did indeed try to steal joffreys fiancae but the show leaves the reason for it quite open he cares for her but how he may genuinely have wanted to protect her he may have liked and fancied her but there never was that sexual aggression towards her like in the books and now making that ugly hateful confession and rapewish towards arya would be kind of artificial out of context i guess there would more be some sad regret i fancied your sister so whatcertainly not something arya would want to kill him for if he mentions sansa at all so how would he try to get arya to kill him and why show sandor never intended to rape sansa i mean he could simply send arya away and rid himself of himself by his own hand somehow he does not strike as lacking the courage for it if the hatred between arya and sandor has been diluted and any hatespeak of sansa is out of the story  how do that parting scene in your last post you gave your very personal interpretation of what sansa thinks about sandor but how would this influence the parting scene of sandor and arya the show can only use what has already happened in the show and there sandor may have or not loving memories of sansa but no aggressive ones that may make arya kill him or it would be a completely fabricated hatespeech from a dying man edited by woman of war 10 april 2014  1100 am"
"JonDunn",2014-04-10,"i honestly think this is one of the best scenes of the series â very cinematic â the dialogue was crackling and as good as the hound and arya were it needs to be said that polliver was excellent too â his line of torture torture torture torture had me cracking upâ"
"Lady Fevre Dream",2014-04-10,"uups i lost a post le cygne i guess half of the men at kl stared at sansas breast and fantazised about her naked and so did sandor are you suggesting that arya knew about sandors special interest in sansa how could she and yes sandor did indeed try to steal joffreys fiancae but the show leaves the reason for it quite open he cares for her but how he may genuinely have wanted to protect her he may have liked and fancied her but there never was that sexual aggression towards her like in the books and now making that ugly hateful confession and rapewish towards arya would be kind of artificial out of context i guess there would more be some sad regret i fancied your sister so whatcertainly not something arya would want to kill him for if he mentions sansa at all so how would he try to get arya to kill him and why show sandor never intended to rape sansa i mean he could simply send arya away and rid himself of himself by his own hand somehow he does not strike as lacking the courage for it if the hatred between arya and sandor has been diluted and any hatespeak of sansa is out of the story  how do that parting scenein your last post you gave your very personal interpretation of what sansa thinks about sandor but how would this influence the parting scene of sandor and arya the show can only use what has already happened in the show and there sandor may have or not loving memories of sansa but no aggressive ones that may make arya kill him or it would be a completely fabricated hatespeech from a dying man â has grrm or anyone ever said that sandor really was considering raping herâ unless george says that is the absolute truth for the time being as i read iti dont think he wanted to rape herâ i think he wanted her to come with him yes and perhaps hoped for somethingâ all that rage about rape and sansa in the mercy scene with arya was about sandor trying to anger arya into killing himâ perhaps the actual idea of screaming rape or the idea of attempted rape came from his own sexual feelings about sansa along with his fear that tyrion did exactly that to sansa but i for one never thought he wanted to rape sansa that nightâ he wanted to have sex with her either then or some day but the whole rape speech to arya was imo unless grrm says otherwise him trying to egg arya on into killing him â i could be wrong i get that but i just thought it was more so about sandors complex feelings for sansa his fear that she really was raped by tyrion and his desire to force arya to kill himâ"
"Le Cygne",2014-04-10,"has grrm or anyone ever said that sandor really was considering raping herâ unless george says that is the absolute truth for the time being as i read iti dont think he wanted to rape herâ i think he wanted her to come with him yes and perhaps hoped for somethingâ all that rage about rape and sansa in the mercy scene with arya was about sandor trying to anger arya into killing himâ perhaps the actual idea of screaming rape or the idea of attempted rape came from his own sexual feelings about sansa along with his fear that tyrion did exactly that to sansa but i for one never thought he wanted to rape sansa that nightâ he wanted to have sex with her either then or some day but the whole rape speech to arya was imo unless grrm says otherwise him trying to egg arya on into killing himâ i could be wrong i get that but i just thought it was more so about sandors complex feelings for sansa his fear that she really was raped by tyrion and his desire to force arya to kill himyes exactly thats why i quoted from the official app that went throught grrm and its about making her sing while trying to work up the courage to rescue her take her with him and he also made that clear in the script also when he described the difference between the show and book scene he said he made her sing in the books thats allalso theres a really nice line in the books theres a progression showing how much it bothered him to see her beaten and how he felt hed failed her by standing there in his white cloak and letting them do it he really couldnt have done more than he did which was give her advice try to head joffrey off from doing it and help her afterwards but that he blamed himself is pretty revealing he said this which i thought was good no one would hurt you againso add that to all that he tried to do and enough and fuck the king and then later bringing it up repeatedly to arya after the beric fight i watched them beat your sister bloody too  thats him saying he failed her and then he tells arya i never beat your sister and then finally rule of three he says i stood there in my white cloak and let them beat her while sobbing thats his dying regret that he didnt protect her betteralso the i hate gutless frauds line  hes talking about himself there he regrets not doing more for sansa edited by le cygne 10 april 2014  1147 am"
"Lady Fevre Dream",2014-04-10,"yes exactly thats why i quoted from the official app that went throught grrm and its about making her sing while trying to work up the courage to rescue her take her with him and he also made that clear in the script also when he described the difference between the show and book scene he said he made her sing in the books thats all â thanks ive never been up on all the ssms around hereâ thats always been my take on the scenes but wasnt exactly sure â im sure some of the issues with sansa and sandor will come up especially being as weve had pigboy polliver look at even arya in a sexual mannerâ i love the hell out of rory as the hound but i wonder if his age in comparison to sophies will effect things in a severe mannerâ he does seem older than the houndâ granted they dont give him an age in the show really but i think its obvious that rory himself is older than sandor or it seems that way to me maybe im wrongâ â etaâ those are good observations on the show tooâ all the new fuck the king from him is telling that and i do agree as ive seen posted previously that the comment about not stealing from joffrey was not taking joffs betrothed with himâ edited by lady fevre dream 10 april 2014  1147 am"
"Woman of War",2014-04-10," but the whole rape speech to arya was imo unless grrm says otherwise him trying to egg arya on into killing him â i could be wrong i get that but i just thought it was more so about sandors complex feelings for sansa his fear that she really was raped by tyrion and his desire to force arya to kill himi think at some point sandor wanted to rape sansa only he did not there is that intentional parallel of tyrion and sandor in the books both did not in the end but considered it at some point  just as it has been mitigated in both cases by hbo and that cooling down in both cases makes it difficult to establish the emotions in both cases martin wanted to parallel the two men and i do not really get at all why sandor would have wanted to provoke arya into killing him he could have done it himself did he want that karmic punishment by sansas sister since he knew quite well about the evil intentions he had in the books he need not have them in hbo though and then there may be no provocation how will arya and sandor part then edited by woman of war 10 april 2014  1147 am"
"Le Cygne",2014-04-10,"thanks ive never been up on all the ssms around hereâ thats always been my take on the scenes but wasnt exactly sureâ im sure some of the issues with sansa and sandor will come up especially being as weve had pigboy polliver look at even arya in a sexual mannerâ i love the hell out of rory as the hound but i wonder if his age in comparison to sophies will effect things in a severe mannerâ he does seem older than the houndâ granted they dont give him an age in the show really but i think its obvious that rory himself is older than sandor or it seems that way to me maybe im wrongâ â etaâ those are good observations on the show tooâ all the new fuck the king from him is telling that and i do agree as ive seen posted previously that the comment about not stealing from joffrey was not taking joffs betrothed with himyoure right theres a 15 year age difference in the books thats the same as dany and drogo and daario jaime and brienne etc hes 29 in the books but i think rory is playing down in age like most of the male actors"
"Karmarni",2014-04-10,"that torture line from polliver both arya and sandor know exactly what that meant from gregor and his men the camera shows both their faces and we know what must be going through their minds i think that will play a part later no never saw sandor as a rapist and neither does jaime in his adwd thoughts the show is all about the difference between the clegane brothers sandor is shouting that out to the brotherhood in his pretrial speech couldnt be plainer also pretty certain he wont die no book spoiler on that one and foreshadowed on the show with the have you found god sneer and the go in peace sandor clegane from beric as for the dying request for mercy all the hound has to do is say he failed to protect sansa that he meant to steal her and his regret for mycah that arya in the books says she cant even recall him that much is just grrm highlighting how regretful sandor must be perhaps he angers her in other ways on the show they arent playing by the books 100 obviously arya has had a few lines that seem to suggest she herself wishes she had cared more for sansa i recall the delivery of her line to jaqen and just for the record i too think sandor went to her room to take her with him that he asked for florian and jonquil because thats the song she said shed sing even though he initially was talking about singing in the asoiaf slang way at blackwater she couldnt look at him angered him and so he went for a real song it was all he was going to get and then he mustve assumed hed never see her again he does that in the same way as in dunk and egg he cries because hes leaving the show hound looked pretty sad to leave her too i am pretty certain theyll go there with that"
"iknownothingjonsnow",2014-04-10,"i thought the dialogue was weird and kinda lame i know its not a popular opinion i enjoyed the scene during the show loved the whole episode but i didnt get the chicken joke i also guess i was expecting a more heated confrontation like in the novels thats funny  i thought the setup and aftermath were tremendous but the fight itself was both horribly conceived and executed â the shaky handheld camera made it difficult to follow the action and made me nauseous â it was confusing to see arya stand there doing nothing for 90 of the brawl did she think that things would have ended well for her after they killed the hound â sandor is fighting with 3 guys at once but rather than finish any of them off he knocks each them to the ground allowing them to recover and overtake him despite being flat on his back on the ground he suddenly morphs to his feet and pops into frame from out of nowhere to step on a guys sword and punch him in the face â then we have my favorite part despite having rather easily handled these guys in 2on1 and 3on1 situations sandor finds himself 1on1 with the smallest of the bunch  so of course the guy takes him to the ground with almost no effort at all â luckily for the hound however the guy decides not to kill him but rather rest the blade of his knife on sandors neck while he recovers â he pushes the guys head away which accomplishes nothing as the knife blade is still easily within range of his neck but eventually the hound regains the upper hand â a little pokey pokey to the face arya finally wakes up executes the weirdest and slowest stabbing in the history of sword fighting and our good friend polliver decides to ignore the loud smashing of the vase and screaming of his friend being killed 8 feet behind him and take a very casual stroll in the opposite direction â hes slashed from behind falls face first to the ground is unable to scramble away but manages to flip onto his back to facilitate a close up and some dialogue with his killer â i read someone describe it as amateur hour and i couldnt agree more"
"Lady Fevre Dream",2014-04-10,"i think at some point sandor wanted to rape sansa only he did not there is that intentional parallel of tyrion and sandor in the books both did not in the end but considered it at some point  just as it has been mitigated in both cases by hbo and that cooling down in both cases makes it difficult to establish the emotions in both cases martin wanted to parallel the two men and i do not really get at all why sandor would have wanted to provoke arya into killing him he could have done it himself did he want that karmic punishment by sansas sister since he knew quite well about the evil intentions he had in the books he need not have them in hbo though and then there may be no provocation how will arya and sandor part then â im not sure that i get why he wanted arya to do it either some people regardless of the many other type of things they do are just chicken not intended to be a pun but lol when it comes to killing themselvesâ perhaps even a part of him wanted to hear arya dispute that he deserved to die â i dont deny that sandor wanted her but i do think his overall rough manner gets interpreted the wrong way not saying you specificallyâ regardless of his speech i take him to be the equivalent of a shitmouth he talks a nasty game but i wouldnt be surprised if his pov in his own mind was quite differentâ"
"Lady Fevre Dream",2014-04-10,"youre right theres a 15 year age difference in the books thats the same as dany and drogo and daario jaime and brienne etc hes 29 in the books but i think rory is playing down in age like most of the male actors â i think they havent told us his age on the show and they are or will play his age down itaâ im not even sure how old rory is but just by old pictures of him and various things ive picked up in interviews id say its definately not 29 lolâ"
"Chebyshov",2014-04-10,"rory is 44 i think if sansa and sandor was going to be a thing they would have cast younger 15 years in westeros standards isnt that much so you could see that pairing happen eventually but the actors are what 26 years apart â maybe dd want sansas storyline to go in a different direction or maybe when the cast for the pilot episode they didnt even think to check if the hound was going to end up with someone it will be interesting to see ifhow showsansa is discussed between the hound and arya for the rest of the season though"
"Woman of War",2014-04-10,"i dont deny that sandor wanted her but i do think his overall rough manner gets interpreted the wrong way not saying you specificallyâ regardless of his speech i take him to be the equivalent of a shitmouth he talks a nasty game but i wouldnt be surprised if his pov in his own mind was quite differenti agree at least that sandor did not enter sansas room with the intention to rape sansa but his story is sooo much more interesting if he oscillated between rough sexual agression and paternal protection than if he only was her true knight as hbo chose to interpret it just like the original wedding night chapter of sansa and tyrion was so much more complex than what hbo could for obvious reasons sansas age and no boner present im not sure that i get why he wanted arya to do it either some people regardless of the many other type of things they do are just chicken not intended to be a pun but lol when it comes to killing themselvesâ perhaps even a part of him wanted to hear arya dispute that he deserved to diethis may be spot on especially the last sentence sandor hoped that he in a way had won arya over he had started to respect her and wanted to be valued by her edit i love the dynamics of those two characters â edited by woman of war 10 april 2014  1242 pm"
"Lady Fevre Dream",2014-04-10,"i agree at least that sandor did not enter sansas room with the intention to rape sansa but his story is sooo much more interesting if he oscillated between rough sexual agression and paternal protection than if he only was her true knight as hbo chose to interpret it just like the original wedding night chapter of sansa and tyrion was so much more complex than what hbo could for obvious reasons sansas age and no boner present this may be spot on especially the last sentence sandor hoped that he in a way had won arya over he had started to respect her and wanted to be valued by her edit i love the dynamics of those two characters â â i really really do think that sandor respected the hell out of arya and ive always thought that he did want to hear her sayâ i had you all wrongâ he may have even been willing to kill himself then so im grateful arya was well aryaâ i love the hound and arya dynamics as much if not moreso than the one with sansa â i do think sandor was fighting urges and who knows with how drunk he was he might have even scared himselfâ he might have been afraid he couldnt control himselfâ but things like rape are one of his hot button issues its obvious how much he hates to see abuseâ he hates to see power used to hurt others just for the jolliesâ â i think they will get into some of the romancelove issues with sansa and sandorâ i have no idea of the true endgame ofâ anything in the books butperhaps the age thing with rory shows us that he may not be her end game romanticallyâ â its all the inbetween that well have to wait for books and showâ iâ hate waiting lolâ â â etaâ i do think lots of things have been changed because of sophies true ageâ i think even the laws are stricter now with actors and certain sexual scenes than they were years agoâ its strange with hbos boobfest being always present and the expectation of such things with sex or almost sex scenes or scenes of a sexual nature might be what has led to some of these changesâ no boobs nobook sceneâ no peen shown to a minorâ nvrmind it could be that simpleâ â etaâ excuse typing and grammar taking care of sick hubby inbetween postingâ edited by lady fevre dream 10 april 2014  1253 pm"
"Le Cygne",2014-04-10,"thats funny  i thought the setup and aftermath were tremendous but the fight itself was both horribly conceived and executedi do see some of your issues with the brawl at any rate those of us who characterized it as being like the wild west that seems to be the intention at the end of the script two killers ride off into the sunset"
"Lady Fevre Dream",2014-04-10,"rory is 44 i think if sansa and sandor was going to be a thing they would have cast younger 15 years in westeros standards isnt that much so you could see that pairing happen eventually but the actors are what 26 years apart â maybe dd want sansas storyline to go in a different direction or maybe when the cast for the pilot episode they didnt even think to check if the hound was going to end up with someone it will be interesting to see ifhow showsansa is discussed between the hound and arya for the rest of the season though â thank youâ his age looks hard to peg but i knew it wasnt 29â"
"Le Cygne",2014-04-10,"i think they will get into some of the romancelove issues with sansa and sandori hope so i want to see it on the show its fiction its fantasy they have dragons lets see it all books im sure we will never seen so much build up for a kiss ever grrm seems to like age gaps look at nettles and daemon i always get the impression hes this really polite sort of guy but he thumbs his nose at his criticsthank you his age looks hard to peg but i knew it wasnt 29in the pilot they set sandor as 30s edited by le cygne 10 april 2014  1258 pm"
"Lady Fevre Dream",2014-04-10,"i do see some of your issues with the brawl at any rate those of us who characterized it as being like the wild west that seems to be the intention at the end of the script two killers ride off into the sunset â with a pony and some chickenâ â hell that almost made me forget about needleâ almostâ i loved how arya added that my brother gave me that swordâ i suppose jon snow and the wall will come up between arya and sandorâ afterall they have to try the lysa idea give up on it and maybe even play father and daughter at a village somewhereâ i cant waitâ"
"Lady Fevre Dream",2014-04-10,"i hope so i want to see it on the show its fiction its fantasy they have dragons lets see it all books im sure we will never seen so much build up for a kiss ever grrm seems to like age gaps look at nettles and daemon i always get the impression hes this really polite sort of guy but he thumbs his nose at his critics â i like age gaps myselfâ â â i finally figured out who rory mccann reminds me ofsean connery just not as good lookingâ speaking of age gaps i hated sean connery when i was real young blame my father and james bond movie marathons lol and it wasnt til he was much older that i thought he was good lookingâ connery was much more handsome as an older manâ rory looks like he could be his cousin especially when i see him without the hound wigâ â and soon sophie will be of age if shes not already lolâ"
"Le Cygne",2014-04-10,"i like age gaps myselfâ â â i finally figured out who rory mccann reminds me ofsean connery just not as good lookingâ speaking of age gaps i hated sean connery when i was real young blame my father and james bond movie marathons lol and it wasnt til he was much older that i thought he was good lookingâ connery was much more handsome as an older manâ rory looks like he could be his cousin especially when i see him without the hound wigâ â and soon sophie will be of age if shes not already lolshes 18 shes in a new movie with a 40 something costar something between them toosean connery oh my fans self hes ageless cary grant too"
"Hound's She-wolf",2014-04-10,"â thank youâ his age looks hard to peg but i knew it wasnt 29â what i find funny is they have a 44 year old actor playing someone who should be in his twenties in the books but is in his thirties in the show while the new new mountain is 25 in rl so he is 20 years younger than his younger brother"
"Lady Fevre Dream",2014-04-10,"what i find funny is they have a 44 year old actor playing someone who should be in his twenties in the books but is in his thirties in the show while the new new mountain is 25 in rl so he is 20 years younger than his younger brother â â as far as the mountain i just give up lolâ im just hoping this one comes off like the one from the first season and a bit of the books â i dont have a problem with recasting when absolutely necessaryâ its a shame how much the mountains character has suffered i do wonder how much of his ominous presence non readers really feelâ one character i wish that they had recast was the great jonâ i think it was important to show that robb first off still had fiercely loyal and supportive bannermen and well i think his presence was greatly missed for that and the rwâ considering that the great jon is still a prisoner of the frey family and being used to blackmail half of the north i wonder if thats a problem that dd will pay for later onâ"
"Lord Spark of House Spark",2014-04-10,"i thought the scene was done pretty damn well however im on board with the psychotic repeating of questions while brutually stabbing him being more impactful the problem is they basically took two great revenge kills from arya the tickler  raff and morphed them into 1 it was a good scene but it all goes back to why the hell did they have to kill the tickler just sucks that the best part of the twow mercy sample chapter is now eliminated from the show oh well still quite the sceneâ â this"
"boojam",2014-04-10,"i thought the scene was done pretty damn well however im on board with the psychotic repeating of questions while brutually stabbing him being more impactful the problem is they basically took two great revenge kills from arya the tickler  raff and morphed them into 1 it was a good scene but it all goes back to why the hell did they have to kill the tickler just sucks that the best part of the twow mercy sample chapter is now eliminated from the show oh well still quite the scenei am ok with this version since it mirrors the twow mercy chapter which is almost shakespearian in georges developmentthe show had already framed aryas actions here in season 2 and i was guessing all along it would play out this way since raff was never a characteri too do puzzle why they made the tickler the torturer at harrenhal  it could have been almost any new character they wantedin fact dont know why they even had ian whyte as the mountain season 2 biggest casting bungle they ever madei can see why they had to condense and modify aryas stay at harrenhal that worked out fine but the tickler thing is oddo well its a nit anyway edited by boojam 10 april 2014  0643 pm"
"Colonel Green",2014-04-10,"i thought the scene was done pretty damn well however im on board with the psychotic repeating of questions while brutually stabbing him being more impactful the problem is they basically took two great revenge kills from arya the tickler  raff and morphed them into 1 it was a good scene but it all goes back to why the hell did they have to kill the tickler just sucks that the best part of the twow mercy sample chapter is now eliminated from the show oh well still quite the sceneâ really the problem isnt even that they killed the tickler its that they combined polliver the guy who stole the sword and raff the guy who killed lommy if they hadnt done that arya could have done the same to polliver as she did to the tickler"
"Quentyn Kartell",2014-04-10,"show arya avenging lommy never gave me the chills that book arya killing the tickler or spoiler raff the sweetling gave me it feel kind of bland compared to those scenes i agree the fact that they left out aryas prior killings seems to put too much character development into one scene"
"boojam",2014-04-10,"i agree the fact that they left out aryas prior killings seems to put too much character development into one scenewell she killed the fat boy at kl and the killing of the frey soldier was a substitute for the harrell guardso by the tavern she has killed two as in the booksin the show she killed two at the tavern so we are even with killings in the book even tho its different people"
"Koi No Yokan",2014-04-10,"rory talking to rolling stone said some of the lines theyve given the hound this year are incredible â on the tavern scene â â<U+0080><U+009C>when i had to drink in that tavern scene thatâ<U+0080><U+0099>s david and dan going â<U+0080><U+009C>give him another beer fill it right up to the top can you down anotherâ<U+0080><U+009D> i was really fit at the time wasnâ<U+0080><U+0099>t drinking working out there was definitely no sugar in my body â<U+0080><U+0094> and suddenly i had six or seven liters of flat ginger beer that day i had to go off into the woods to make myself sick they had this new helper i didnâ<U+0080><U+0099>t know who he was and they told him â<U+0080>˜weâ<U+0080><U+0099>ve lost the hound weâ<U+0080><U+0099>ve lost the houndâ<U+0080><U+0099> â iâ<U+0080><U+0099>m on my hands and knees with my fingers down my throat trying to get this bloody soda out of me he came up like â<U+0080>˜are you â<U+0080><U+0094> â<U+0080>˜ â growls â<U+0080>˜fuck offâ<U+0080><U+0099> laughs he ran away into the woods highpitched scared helper voice â<U+0080>˜he told me to fuck offâ<U+0080><U+0099>â<U+0080><U+009D> â delving a bit more into who the hound is this year â my audition was a scene of the hound describing to sansa how he got his burned face it happens in the book and they were gonna film it in the first episode look at me â<U+0080><U+0094> this is the reason i am the way i am then they decided not to do it david pushed dan into my trailer and i was like why are you pushing the wee guy in you got something to say we decided we want to bring you in gentler we dont want you to talk about yourself at the moment but dont worry i go youre bruising my ego youre notfiring me no no were not firing you were just gonna bring you in slower its taken four fucking years but here we go laughs thats whats happening im gonna open up this time the hounds gonna speak freely â on maisie â shes just such a good actress really clever really bright she knows everythingâ<U+0080>shes a real help to me because im a bit goofy and a bit daft i forget where i am in the story and she knows my lines my story where we are whats going on the reason were there i get in trouble for pulling faces and she keeps me in check the great thing is i dont think she realizes how good she is yet â<U+0080><U+0094> so dont tell her â its a great interview for those interested â httpwwwrollingstnfour20140407 edited by koi no yokan 10 april 2014  1115 pm"
"bloodsteel bitterraven",2014-04-11,"anyone else thinks the singer of the nw in braavos gets the mercy treatment"
"JagLover",2014-04-11,"well she killed the fat boy at kl and the killing of the frey soldier was a substitute for the harrell guard so by the tavern she has killed two as in the books in the show she killed two at the tavern so we are even with killings in the book even tho its different people â the killing of the frey soldier was not a substitute for the harenhall guard the key point about that killing was that this was not a killing in self defence or of an enemy and someone she was angry with but the killing of someone who just happened to be in her way â that is the key step they havent taken with theâ arya character yet on the show â"
"boojam",2014-04-11,"the killing of the frey soldier was not a substitute for the harenhall guard the key point about that killing was that this was not a killing in self defence or of an enemy and someone she was angry with but the killing of someone who just happened to be in her wayâ that is the key step they havent taken with theâ arya character yet on the showthe freys a friends of the starksthe way frey jerk was going on about the humiliation of her dead brother  he didnt just happen to be in her way but was more deservingthe guard at harrenhal was just doing his jobthe other people she had jaqen kill  probably deserve it but are just mean to her poor ol weese was kind of a nobodyin a way one might say in the books by this time she has killed four and had 2  idontknowhowmany during weasel soup ordered killed  she was responsible for a number of livesin the show jaqen seemed to have killed only two guardsso that was four at harrenhal edited by boojam 11 april 2014  0627 am"
"JagLover",2014-04-11,"the freys a friends of the starks the way frey jerk was going on about the humiliation of her dead brother  he didnt just happen to be in her way but was more deserving the guard at harrenhal was just doing his job the other people she had jaqen kill  probably deserve it but are just mean to her poor ol weese was kind of a nobody in a way one might say in the books by this time she has killed four and had 2  idontknowhowmany during weasel soup ordered killed  she was responsible for a number of lives in the show jaqen seemed to have killed only two guardsso that was four at harrenhal i think you have misunderstood i was referring to the book killing of the harenhall guardâ"
"boojam",2014-04-11,"i think you have misunderstood i was referring to the book killing of the harenhall guardi know you were"
"Le Cygne",2014-04-11,"its a great interview for those interestedâ httpwwwrollingstnfour20140407so now im wondering what scene they wanted the hound to take his shirt off for tree choppingthe killing of the frey soldier was not a substitute for the harenhall guard the key point about that killing was that this was not a killing in self defence or of an enemy and someone she was angry with but the killing of someone who just happened to be in her waythat is the key step they havent taken with the arya character yet on the showthe harrenhal guard in the books was selfdefense though they had to get out of there and they couldnt with him alive this is wartime and they were escaping captivity"
"Woman of War",2014-04-11,"so now im wondering what scene they wanted the hound to take his shirt off for tree chopping n he was going to wash after arya had bashed him for stinking  so good there is no smell tv"
"Koi No Yokan",2014-04-11,"so now im wondering what scene they wanted the hound to take his shirt off for tree chopping â maybe he was reminiscing about sansa and subconsciously began taking his shirt off"
"Le Cygne",2014-04-11,"maybe he was reminiscing about sansa and subconsciously began taking his shirt offthats the ticket maybe theyll do a scene like the peach when the serving wench offers to ring gendrys bell"
"Lady Fevre Dream",2014-04-11,"thats the ticket maybe theyll do a scene like the peach when the serving wench offers to ring gendrys bell â lol i think im betting on him either being injured or yeah going in for some ax work on a tree â still we know they have to do stuff in their back and forth travels they may hit a brothel who knowsâ although isnt it illegal in showgame to go to any other brothel than lfsâ"
"Le Cygne",2014-04-11,"lol i think im betting on him either being injured or yeah going in for some ax work on a treeâ still we know they have to do stuff in their back and forth travels they may hit a brothel who knowsâ although isnt it illegal in showgame to go to any other brothel than lfsyeah that might be a problem unless lf has a chain of brothels all over westeros they need a name by the way the little finger"
"Woman of War",2014-04-11,"maybe he was reminiscing about sansa and subconsciously began taking his shirt off so good he did not subconsciously take his pants off in front of arya while reminiscing about sansa "
"Lady Fevre Dream",2014-04-11,"yeah that might be a problem unless lf has a chain of brothels all over westeros they need a name by the way the little finger â hahaâ for those whose finger isnt so so littleâ or do they take all kindsâ"
"Koi No Yokan",2014-04-11,"â lol i think im betting on him either being injured or yeah going in for some ax work on a tree â still we know they have to do stuff in their back and forth travels they may hit a brothel who knowsâ although isnt it illegal in showgame to go to any other brothel than lfsâ â i can imagine them coming to a brothel with a big sign of lf giving two thumbs up hes the starbucks of westeros"
