"nick","date","comment"
"boojam",2012-04-30,"not to make it all about money here but cgi is very expensive unless you want it to look like something off the syfy channel and weve already heard that they devoted a large amount of the shows budget to blackwaterso i would say that accounts for some of the absence of the dragons and even the direwolvesthey got the blackwater money they wanted  or well  at least an extra 1 million for that episodei dont think cgi good cgi  is that expensive in fact i think its price has come downbut never mind in an interview with emilia clarke last week she stated that dd did not want to over expose the dragons  so thats their choice"
"White Raven",2012-04-30,"what happened to cats entourage im pretty sure she had some guards when she arrived at renlys campnot complaining just thought it was odd that they disappeared smilepng classbbcemoticon alt neds bones are still in the camp too arent they i wonder if theyll ever be mentioned again"
"Lord of Cheese",2012-04-30,"who in the fuck is the 3 eyed raven seven bloody hells is there anything dd will keep from the books they can show roz in all her unglory but not the qartheen dress with 1 breast exposed wtf it is so wrong to not have roos at harenhal the shadow should have sliced renley almost in half in his armour and have his armour cut cleanly its was that way in the books to show the impossibility of brienne being the killer disappointed there is no reason for the changes none"
"WITCHKING",2012-04-30,"who in the fuck is the 3 eyed ravenseven bloody hells is there anything dd will keep from the booksthey can show roz in all her unglory but not the qartheen dress with 1 breast exposed wtfit is so wrong to not have roos at harenhalthe shadow should have sliced renley almost in half in his armour and have his armour cut cleanly its was that way in the books to show the impossibility of brienne being the killerdisappointed there is no reason for the changes noneand no goatwhy"
"boojam",2012-04-30,"but there is no nudity in qarth so they cant very well be bothered by its existence the errors of the producers shouldnt reflect on the fact that in conception the qartheen fashion  women with a bare breast mean in beaded skirts  is perfectly understandable as cultural dress that doesnt exist to titillate viewersreaders but rather emphasizes the way that qarth is different decadent and strangethere is another quote from emilia clarke  somewhere where she said that they thought of the exposed breast thing but dd considered it too distracting for visual narrative purposes so crossed it off i agree with them"
"sharkhawk",2012-04-30,"i dont like that tyrion didnt catch that they were calling him the little demon monkey bronn would never have to tell him that if tyrion heard the guy talking tyrion is smarter than thattyrion would have picked up on that but most non readers wouldnt"
"Feoreunn",2012-04-30,"tyrion would have picked up on that but most non readers wouldntare we sure tyrion wasnt being sarcastic in that scene it seemed like he perfectly knew they were talking about him"
"Ser_Niall",2012-04-30,"im really not surprised that they got rid of jojen and meeras characters while they work well in the book theyre pretty easy to replace and consolidate into bran and osha in the show personally i dont think its a huge loss in the grand scheme of things the show is an interpretation of the book not an exact copy of it this was my favorite episode so far this season definitely sets up the next 5 episodes which should be epic"
"sagaz",2012-04-30,"i couldnt help but notice how they downsize the standard of season 1 if theyre going to have a big battle scene movie style they had to cut the budgetyou can see it in the sets all interiors except danys this episode cerseis room i find it strange season 2 winterfell too the wardrobe is also a bit economic than last season cerseis have only one dress and margaery and sansa but the most important is that it seems they cant afford the hbos a list of directors the ones used in boardwalk the wire sopranos satc except alan taylor and have to go with people from entourage and big love this is starting to show in the overall season 2 in my opinion besides that i love this show and this is a tough book to adapt edit when i said all interiors i was thinking in kl and winterfell and the visual difference with season 1 they have exteriors for the north of the wall scenes and pyke edited by sagaz 30 april 2012  0600 pm"
"ultness",2012-04-30,"im really expecting a ton of changes to danys story as this series goes on i dont remember but was xaro xhoan daxoss vault scene in the book"
"Goodbrother",2012-04-30,"no goatthat was one huge dissapointment for mei have to say that this havent crossed my mind until that i red thisno goat at allthey cant have been cutting him off aswell i mean the brave companions have to turn up sooner or later rather soonerim getting a bit disappointed about all the characters thats getting cutthe reeds is a big minus if they wont show up at all thinking of whats comingand even though the cgi being so expensive and its being saved for blackwater the lack of both the dragons and summer is getting overwhelmingit is so wrong to not have roos at harenhaltheres still some things that needs to happen before he comes to harrenhali hope that the breakup between robb and roose will have its own scene so its obvious for the audience why roose actually went to harrenhalwould be too confusing to just have him talking about flaying prisoners with robb in one episode then being in harrenhal in the othercant wait for the whole harrenhal escape with arya and jquen hope they didnt save in any expenses there now not to neglect any other coming happenings edited by goodbrother 30 april 2012  0944 am"
"boojam",2012-04-30,"not only does he let her go after the lie he lets her serve him water after she looks him dead in the eyes with an unwavering stare and tells him anyone can be killedasoiaf is indeed where anyone can be killed especially people who do stupid shit like that acok was about arya learning how to survive in a warzone and i dont think a you tell him gurl moment like this fits the atmosphere that game of thrones should haveits a bit oddthere has been enough time since even when tyrion found out they did not have arya at kl for a raven to have gotten to tywin with that knowledge i dont know where dd are going with this could be that tywin does know its arya he must know a general physical description of her and high born speaking does get noticed jamie notices this about briennemaybe tywin does know its herand figures she cant escape or has some other reason in mind"
"TyrionTargaryen",2012-04-30,"has anybody else picked up on the nongorget piercing death blow to renly or am i the only one my memory from the end of storm of swords is a bit fuzzy but i am pretty sure that that was the key evidence that convinced loras that it actually could not have been brienne that killed renly some clarification for me please as i reacted immediately when i saw brienne take off the gorget instead of putting it on and then the demon silled him through the throat"
"Mr. E",2012-04-30,"they got the blackwater money they wanted  or well  at least an extra 1 million for that episodei dont think cgi good cgi  is that expensive in fact i think its price has come downbut never mind in an interview with emilia clarke last week she stated that dd did not want to over expose the dragons  so thats their choicei dont want to give the impression that im a filmcgi expert but from everything ive heard or read good cgi is still very expensivenow heres the keyis good cgi expensive for a 2 hour movie with a 100 million dollar budget perhaps notis good cgi expensive for a 10 hour television show witha 40 million dollar budget that already has a large portion earmarked for a huge battle sequence i would say its a bit more of a sacrificeand while you are correct that the price has come down its not an all across the board decrease like any product there are levels of quality sure cgi is cheaper if you are throwing people in front of a fake looking greenscreen and are okay with hideous syfy channel original movie sfx but if you want seamless realistic cgi youre still going to have to fork over the cashits no different than any other product really take cars sure cars have become ubiquitous and weve basically perfected the means of producing them yet there are still junkers that cost 1000 dollars and fall to pieces in two years and name brands that cost 100000 dollars and look nicer and have all the other accoutrements same thing with cgii think dd would rather limit the dragons exposure than to have a bunch of episodes fill with some terrible generic cgi piece of crap"
"shadow of death",2012-04-30,"this stannis is growing on me he was great this episode briennes fight scene was pretty awesome especially the coup de grace she put on the guy with the downward stab to the back of the neck i wish the would have shown renlys green armour more not really sure if they are planning on showing garlan in it on the battle on the blackwater pyrat was awesome very freaky looking"
"rmholt",2012-04-30,"about as much of a chance as a noseless tyrion and davos with a left hand mutilation cool4gif classbbcemoticon altcool4 they did say that the actor playing davos had to wear a glove with his fingers knuckled up at the tips to show the shortened fingers that gave him cramps pity bc i havent been able to catch this effect"
"Sebly",2012-04-30,"this stannis is growing on me he was great this episodebriennes fight scene was pretty awesome especially the coup de grace she put on the guy with the downward stab to the back of the necki wish the would have shown renlys green armour more not really sure if they are planning on showing garlan in it on the battle on the blackwaterpyrat was awesome very freaky lookingi noticed some stannis teeth grinding this episode i liked it tonguepng classbbcemoticon altp "
"sennahoj",2012-04-30,"im really expecting a ton of changes to danys story as this series goes on i dont remember but was xaro xhoan daxoss vault scene in the booki dont remember anything about a vault but i might be wrong there i agree with you though about changes to danys story actually i hope so because in the books especially later on her pov becomes rather tedious judging from the short preview of the sixth episode there will be some sort of conflict with the thirteen or was that the house of the undying really unsure about that one i am also curious how the dragons will be used in the series now that we have seen drogon and one of the other two again couldnt tell which of course i know drogon will show us some dracarys soon but i am wondering about rhaegal and viserion it all depends on the cgi budget i guess a majority of which will be used for the blackwater so how much dragon action can the show afford this season"
"Independent George",2012-04-30,"eta 3eyedraven i guess it couldve been worse  couldve been 3eyedhodorwe already saw hodors third eye in season 1"
"WITCHKING",2012-04-30,"we already saw hodors third eye in season 1lol"
"rmholt",2012-04-30,"did anyone else notice the exclusion of the scene where jon snow and ghost find the cache of dragonglass knives arrowheads and also the horn of winter if the horn becomes a key item in the future novels how will the hbo writers recover from leaving out this scenehe did not find the horn of joramun he found a broken horn that he gave to sam the horn of winter isnt uncovered until a lot later  when jon comes to parley with mance after he has deserted the watch and returned and right before stannis rides up edited by rmholt 30 april 2012  0903 am"
"boojam",2012-04-30,"i couldnt help but notice how they downsize the standard of season 1 if theyre going to have a big battle scene movie style they had to cut the budgetyou can see it in the sets all interiors except danys this episode cerseis room i find it strange season 2 winterfell toothe wardrobe is also a bit economic than last season cerseis have only one dress and margaery and sansa but the most important is that it seems they cant afford the hbos a list of directors the ones used in boardwalk the wire sopranos satc except alan taylor and have to go with people from entourage and big love this is starting to show in the overall season 2 in my opinionbesides that i love this show and this is a tough book to adaptin terms of directors alan taylor was around last yearalik sakharov has directed one of the best episodes this season and david petraca did a fine job of e5 not sure i know who david nutter is we have a lot of alan taylor this year neil marshall is supposed to be an a list film director i think any problems have been with the teleplays not the directors"
"Meg Stark",2012-04-30,"im really not surprised that they got rid of jojen and meeras characters while they work well in the book theyre pretty easy to replace and consolidate into bran and osha in the show personally i dont think its a huge loss in the grand scheme of things the show is an interpretation of the book not an exact copy of iti agree though i enjoyed those characters in the book it does not make sense for the tv show especially when you have the caliber of actor of osha adding two more child actors to the show and expecting them to carry interesting dialogue with them north of the wall would just be too big of a risk"
"sharkhawk",2012-04-30,"are we sure tyrion wasnt being sarcastic in that scene it seemed like he perfectly knew they were talking about himgood point but they needed to mention it for the non readers"
"The Unborn",2012-04-30,"there is another quote from emilia clarke  somewhere where she said that they thought of the exposed breast thing but dd considered it too distracting for visual narrative purposes so crossed it off i agree with themi agree too i wouldve stared at boobs for the whole scene otherwise"
"Greywolf2375",2012-04-30,"it would have taken all of ten seconds for xaro to explain to dany about the qartheen fashion problem solvedalso many people knew about the qartheen gowns being in the books its something thats been talked about a lot every since they decided to make the showall that translates to though is excuse to show a breast i dont disagree that they easily could have explained it but given the reputation that is growing about sexnudity it may very well come off as hoaky to non book readers that dont know the qarth fasion"
"Lyonel B",2012-04-30,"i was pretty underwhelmed by the stannis casting at first mostly because i clearly visualised mark strong when reading the books but stephen dillane is absolutely crushing that character liam cunningham is another astounding piece of casting and the dynamic between the two really is top drawer i really dont want to start whinging but renlys death scene was extremely poorly scripted directed and shot it was a really really poor scene i think renly has been the worst element of the tv adaptation tbh the character has been poorly written and poorly cast from the very beginning anyway i dont want to dwell on the negative i think theyre doing an excellent job and generally the casting has surpassed all my expectations another enjoyable episode"
"BlackTalon",2012-04-30,"im still deciding about this episode but is it just me or did that slave chick doreah get like a billion times hotterhehe my sentiments exactly  this is the first time we see her all clean and dressed beautifully  she is hot as hell amrita acharia too iheartseverusi am pretty sure we saw the green dragon rhaegal in this episode in a cage right after dany put drogon back in his own cage"
"boojam",2012-04-30,"as to the red god yes jaqen repeatedly refers to rhllor because he rorge and biter were going to burn alive if arya didnt help so she stole their deaths from rhllor the firey aspect of the many faced godi still have my problems with thatdue to what we find out from aryas encounter with fm philosophy in feast and dance george has said he that as a writer he is a gardener not an architect so i will shut up about it and go with george"
"boojam",2012-04-30,"i was pretty underwhelmed by the stannis casting at first mostly because i clearly visualised mark strong when reading the books but stephen dillane is absolutely crushing that character liam cunningham is another astounding piece of casting and the dynamic between the two really is top drawerby the by i meant to mention this for e4did anyone notice that when davos called her the red woman stannis corrected him by saying she has a name and then seconds later when davos asks what stannis wants him to smuggle  stannis says  the red womanhar"
"bloodymime",2012-04-30,"they also leave out jon seeing the wildlings at the milkwater in his dream which is the whole reason qhorin wanted jon to go on the ranging qhorin said that the old powers were awakening in the books and thats why he wanted jon to go because qhorin knew jon was a warg and a son of winterfell so the magic of the first men would be strong in himi cant stress enough how much i hated them making jon say i fought and killed a wight how many rangers can say that jon would never say that to the old bear and it makes jon seem like such a brat his character got over that in the first book and the first season jon no longer thinks he is better than everyone so why is the show trying to forget all that character development from season one and book one its ridiculouspeople are getting mixed up on the timeline there jon doesnt have his wolfdream until theyre already up in the mountains in fact doesnt that dream end by ghost being attacked by the eagleyeah jons line was lamefound the part in the book and jon doesnt have his dream until after freeing yrgritteon the surface the only things halfhand knows is he knew jons father and grandfather expects no help from anyone but the starks and that jon has a direwolf and gives his reasons to the old bear asâ<U+0080><U+009C>the old gods are still strong beyond the wall the gods of the first men    and the starksâ<U+0080><U+009D> mormont looked at jon â<U+0080><U+009C>what is your will in thisâ<U+0080><U+009D> â<U+0080><U+009C>to goâ<U+0080><U+009D> he said at once the old man smiled sadly â<U+0080><U+009C>i thought it might beâ<U+0080><U+009D> edited by bloodymime 30 april 2012  0946 am"
"KnightsOfDany",2012-04-30,"best episode of the season by far i could be wrong but was the valerian vault bit a part of the book i cannot recall all i hope is that meera and jojen get introduced soon after all they are the ones who decipher brans dreams and take him north unless they plan on making osha that roll"
"Mr. E",2012-04-30,"by the by i meant to mention this for e4did anyone notice that when davos called her the red woman stannis corrected him by saying she has a name and then seconds later when davos asks what stannis wants him to smuggle  stannis says  the red womanharlol actually if im not mistaken i think he says your red womanmore like hes gently mocking davos than anything"
"Husband to Bears",2012-04-30,"roy dotrice as the pyromancer and bronns dialogue was one of my favorite additions to the story roy rocks the only thing i missed was the part of the story where it stated that the dragons fire was easier to make all off a suddenbirth of dragons the rat in the background when tyrion said they would now be making the dragon fire for him was a nice touch anyone else love the scene with the golden goose the dothraki debating how to take it made me laugh then kovarro blantanly steals a cup well done i knew the episode was over when jaqen raised the one finger they are so good at ending an episode"
"legba11",2012-04-30,"neds bones are still in the camp too arent they i wonder if theyll ever be mentioned againstannis is very honorable he would have them sent to winterfell where they will be buried in the crypts oops well they will be sent north"
"Carne",2012-04-30,"dont know why introducing ser imry florent as the fleet commander would have confused the audiencei dont see where he is set up for that in the novel it is stannis and florent who ignore davoss idea to send some of salladhor saans quick ships as a probe they would have discovered the chain so really in the end and i think they will keep it stannis has only himself to blamestill hopeser imry florent is being played by gordon mahn httpwwwlbmactorsivepageid359"
"Baitac",2012-04-30,"the actors folks probably cheered when he got the part of rickon thinking theyd be rich but with his limited time on screen theyre probably living in a van down by the riveryou killed me with this lolgif classbbcemoticon altlol  lmaogif classbbcemoticon altlmao  so sad but true edited by baitac 30 april 2012  1026 am"
"legba11",2012-04-30,"i dont think tywin will know who he has he has to leave harranhal to get to kl during ep9 after he leaves we will get the weasel soup revolution and the brave companions being left in charge this will force arya to escape despite it being in the hands of her people it wouldnt shock me if they end her season with her being scooped up by sandor"
"Tytus",2012-04-30,"maybe this has been brought up i checked back a few pages and didnt see anything on it but the part with the vault valyrian stone was this material ever mentioned in the books"
"AegorRivers",2012-04-30,"anyone think the two orphan boys bran gives to the farmerherder will be the boys that theon and reek kill and present as the bodies of bran and rickon"
"dtones520",2012-04-30,"i still have my problems with thatdue to what we find out from aryas encounter with fm philosophy in feast and dance george has said he that as a writer he is a gardener not an architect so i will shut up about it and go with georgein the book jaqen says the quote pretty much exactly as they said it in the show the red god must have his due we dont learn anything about the many faced god in acok so why would we in the show"
"Greywolf2375",2012-04-30,"maybe this has been brought up i checked back a few pages and didnt see anything on it but the part with the vault valyrian stone was this material ever mentioned in the booksno  not really sure what they were getting at with that statement"
"Aquaman43",2012-04-30,"but there is no nudity in qarth so they cant very well be bothered by its existence the errors of the producers shouldnt reflect on the fact that in conception the qartheen fashion  women with a bare breast mean in beaded skirts  is perfectly understandable as cultural dress that doesnt exist to titillate viewersreaders but rather emphasizes the way that qarth is different decadent and strangeexactly they could have gotten rid of the sleazy blowjobs etc and kept the qartheen fashion it would have been way more tasteful and the demand for nudity would be fulfilled but no hbo had to go and do the oppositethis is almost the exact sentiments i had while watching last night i am really enjoying the series but i am having some issues with some of the decisions why show roz in whore training and not the proper fashion in quarth it just makes me wonder what they will do further down the line such as in mereen and the funky dresses and hair styles they have there like ran said it is part of the culture and style from one place to the nexti watch with my wife who has not read the books i look to her reactions for a lot of what goes on i was good with renlys death he was supposed to die hes dead i thought the cgi was pretty cool but last night was the first time i have said oh hell no out load when bran starts relaying jojeens dreamthat is just not the way it is supposed to be i can understand the need to consolidate roles and lines but seriously two extra kids in the show at the very least meera plays a pretty important role in brans life"
"servethe_Realm",2012-04-30,"what the hell was up with quaithes mask bdsm much i definitely did not expect that"
"Ice Turtle",2012-04-30,"did quaithe really told jorah she is no one"
"Arataniello",2012-04-30,"what the hell was up with quaithes mask bdsm much i definitely did not expect thati always pictured it as a smooth onepiece mask kind of like a japanese medieval theater mask theand pyat pree  one of the thirteen its the unnecessary changes that are made for the tv series that are perhaps the most frustrating edited by arataniello 30 april 2012  1101 am"
"BlackTalon",2012-04-30,"there was no vault in the books  and by the way it is supposedly made of valyrian stone i really liked brienneâs fighting scene very badass this is the second time we see somebody killed by apparently having a sword somehow stuck down their back from above the first was yoren  how is this supposed to work i doubt the sword can be slid between vertebrae that way and the subclavia is between neck and clavicle down from your left shoulder"
"Ser_Niall",2012-04-30,"i always pictured it as a smooth onepiece mask kind of like a japanese medieval theater mask theand pyat pree  one of the thirteen its the unnecessary changes that are made for the tv series that are perhaps the most frustratingi dont think it was unnecessary the show needs to explain how magic used to be a myth and legend and how it is now coming back into the world hence you have pyat pree at the party thrown by the 13 being ridiculed by xaro because of his parlor tricks when dany goes to the house of the undying and they show her that magic is indeed a real thing now it will be much more dramatic for the viewerbooks are allowed to be subtle the show has to put it right up front and in your face or else it gets lost"
"JonHo",2012-04-30,"wow the really fucked up loras didnt they that sucks but gendry and jaqen droolgif classbbcemoticon altdrool "
"servethe_Realm",2012-04-30,"also was reading back a bitdunno if anyone else said this however jaqens reference to the three lives taken from the red godperhaps he said that because arya saved them from fire burning cageand the red god deals in fire dunno but i loved jaqens character a girl thinks a man is very sexy"
"Goodbrother",2012-04-30,"did quaithe really told jorah she is no oneno the dialogue was strictly between dany and quaithe with jorah as a standby from her dany received only one warning beware the woman in the red lacquer mask saidof whomof all they shall come day and night to see the wonder that has been born again into the world and when they see they shall lust for dragons are fire made flesh and fire is poweri find it a bit disturbing that the dialogue was towards jorah instead without dany even present since this dialogue itself makes dany start thinking back to the whole drogo situation with mirri maz duurit feels they are blowing up the whole love story between dany and jorah even though it gets pretty essential in the coming eventsbooks they could have kept it a bit more subtle this early in the story"
"Lyonel B",2012-04-30,"edited due to shit memory edited by lyonel b 30 april 2012  1144 am"
"modehead",2012-04-30,"my crackpot theory for a booktotv change jaquen is going to kill tywin"
"modehead",2012-04-30,"when bran starts relaying jojeens dreamthat is just not the way it is supposed to be i can understand the need to consolidate roles and lines but seriously two extra kids in the show at the very least meera plays a pretty important role in brans lifeits not just two extra kids though the whole reed family and associated mythology has been rewritten so far"
"Crown",2012-04-30,"my crackpot theory for a booktotv change jaquen is going to kill tywinthats not going to happen im sure of that they wont kill of such a brilliant character played by such a brilliant actor when its not necessary his end will come soon by the hands of his son"
"Arataniello",2012-04-30,"i dont think it was unnecessary the show needs to explain how magic used to be a myth and legend and how it is now coming back into the world hence you have pyat pree at the party thrown by the 13 being ridiculed by xaro because of his parlor tricks when dany goes to the house of the undying and they show her that magic is indeed a real thing now it will be much more dramatic for the viewerbooks are allowed to be subtle the show has to put it right up front and in your face or else it gets lostin the show i watched last night xaro said that pyat pree is on of the thirteen this being the collective term for the rulers of qarthin the book i read pyat pree and the warlocks are completely separate from the thirteen who are described in terms that indicate they are one of three merchant guildscartels that compete against one another in qarthlike i said an unnecessary change"
"Goodbrother",2012-04-30,"why do people keep repeating this ive seen it in about 5 different places at this stage im almost 100 certain that it is bran who has the dream about the sea coming to winterfell he tells the dream to jojen but its brans dreami just read that part and its jojjen who has the dream right after the raven from robb arrives its here where bran starts to believe jojjen is a greenseer and not just pretendinghe explains that he sees both winterfell cepton maester and even their blacksmith mikken"
"Lord Godric",2012-04-30,"its not just two extra kids though the whole reed family and associated mythology has been rewritten so farthey havent been rewritten just excluded i hope theyll stick them in for next season it wouldnt be hard"
"modehead",2012-04-30,"thats not going to happen im sure of that they wont kill of such a brilliant character played by such a brilliant actor when its not necessary his end will come soon by the hands of his sonif you had to guess who will be jaquens third kill"
"modehead",2012-04-30,"they havent been rewritten just excluded i hope theyll stick them in for next season it wouldnt be hardi think theyll definitely stick them in for next season bran going north of the wall with just hodor would be oddbtw exclusion is still rewriting i dont know why you had to take a jab at my point there"
"Lyonel B",2012-04-30,"i just read that part and its jojjen who has the dream right after the raven from robb arrivesits here where bran starts to believe jojjen is a greenseer and not just pretendinghe explains that he sees both winterfell cepton maester and even their blacksmith mikkenyeah i deleted my post almost immediately after posting it need to lay off the sour leaf i think"
"Lord Godric",2012-04-30,"i think theyll definitely stick them in for next season bran going north of the wall with just hodor would be oddbtw exclusion is still rewriting i dont know why you had to take a jab at my point therei just meant its not like weve been explicitly told that howland reed wasnt with ned at the tower of joy or that the reeds dont live at greywater watch or that they arent bannermen of the starks we just havent been told anything about them yet which leaves hope that all this can be explained later but the mythology and the history of the house is still in tact it just hasnt been revealed to the viewersyet"
"Aegnor",2012-04-30,"now after having seen the episode i definitely think it would have been better to have the scene with renly getting stabbed by the shadow monster as the end of the last episode melisandre scene happens it cuts immediately over to the scene with cat renly and brienne shadow baby appears stabs renly he falls over dead cut to credits then start this episode with the aftermath i am a bit uncomfortable with a couple changes bran giving the order to send 200 men to torrhens square that kind of makes what follows his mistake along the same lines davos being given the command of the attack on the blackwater bay this again makes what follows his mistake they fall into the trap and are destroyed and so it is davos that falls into the trap and gets stannis army destroyed"
"legba11",2012-04-30,"they have already established twice that the lords dont respect davos he will sense the trap call the warning they including his son will ignore him and die"
"Aquaman43",2012-04-30,"its not just two extra kids though the whole reed family and associated mythology has been rewritten so fari was thinking castingwise still there should be enough deaths and endings to certain story arcs the rest of this season and the first part of next season to handle the reeds story arc for many of the book readers the reed story arc is pretty significant"
"niA±ostark",2012-04-30,"i loved the jaqen thing and im loving theon and tyrion arcs im okay with adaptations and there are gonna be some differences but there are obvious and significant changes horribly done i didnât like renlys death it was dull with a horrible razzie performance by brienne excellent casting on the looks though the whole qarth arc was very simple to do by the book the changes seem unnecesary and badly done i love arya the hatred in her eyes scares me biggrinpng classbbcemoticon altd  im worried about the weasel soup eventually i hope they dont mess with that as much as i love the reed kids we can live without them but if i dont get reek i will cry edited by niaostark 30 april 2012  1226 pm"
"Fryie",2012-04-30,"im lazy so  gendry shirtless yay  jon being a spoiled brat wtf"
"Ser Hippie",2012-04-30,"i am a bit uncomfortable with a couple changes bran giving the order to send 200 men to torrhens square that kind of makes what follows his mistake along the same linesas bran says  if the starks dont protect their bannermen why should their bannermen protect them the starks need to defend the north from these attacks with the army down south it doesnt work out because of theon of course but letting northern castles and towns fall to the ironborn to stay walled up in safety in winterfell would have been disastrous as well"
"Howland Reed",2012-04-30,"2 scenes that i really loved brienne tarth beating the piss out of those 2 guards that came in that fight scene in my opinion was done very well and showed how strong this girl is she total pistol whipped the crap out of them just thought they portrayed her fighting prowess very well there arya and tywin i got chills when arya was like anyone can die just staring right at his eyes that was puuuurfect god i love that girl"
"Rockroi",2012-04-30,"yeah jons line was lameso when i wrote my original review i stated that i hated that jon pined for this assignment that in the books halfhand picked jon and then i remembered something i remembered how completely and totaly lame it was that in the books that halfhand picked jon and so i remoeved that from my original review because the scene in the show is in my mind a more realistic assessment of what would have happenedso lets back up a step in the books jon snow is about as actionpacked as paste he stands around and great amazing things just happen to him through no action of his own when he does do bad actions he is praised for it either by other characters jon please dont go south to robb we all love you so much dont desert us i mean other than the fact that you clearly are deserting us right now and thats a crime and all or the reader jon attacking aliser thorne to show he has a bad temper is basically an imperfection that serves to make jon more perfect in a nutshell i have routinely lambasted jon for being a glacier a man who has great things happen to him but rarely takes action to acheive these great things off the top of my head jon has a superbadass wolf â<U+0084> a valaryian steel sword a hot wilding chick and becomes lord commander of the watch for doing basically nothing other than his job which we are told will win him no glories but still somehow wins him a shit load of gloriesi really have a big problem with that jon snowthis jon snow this jon snow has some spunk he has more drive he takes more action classic point two weeks ago when jon follows craster into the woods in the book jon is spared having to take any action that would look proactive and its for a reason whevere a character takes an action they by nature piss off any reader who does not like that action passive characters do not have that problem this is a classic problem with dany a character who takes tones of chances and actions and is one of the most divisive characters in the books following craster in the book would have been way way way too much action for book jon to be burdened with but in the show this jon has to be more actionoreintated time is against the show stuff has to get done fast so jon following craster is a fine momentgetting back to halfhand in the books when quirion picks jon its hard to crystalize just how horrible the scene is quiron halfhand a battle hardened ranger talks to jon snow for 15 seconds before going into the tent and talking to mormont jon rejoins then maybe 5 minutes later maximum and qurion is asked to pick his ranging crew quirion chooses jon snow a boy he literally just met 5 minutes before so yes of course i will trust my life and the lives of my other men many i have known for decades to this boy who has been in the watch for 8 months and who of course deserted already serioulsy why does quiron choose jon especially when you consider that jons mission grows exponentially and therefore quiron must have had some idea of what the stress would be on jon it makes literally no sense he just met the boy but in the books its totally cool because again jon is rewarded opulantly for doing his duty as i stated many times three fingers hobb has been cooking for years where is his valaryian steel butchers clever how come jon gets such a reward after being in the watch for what 6 weeks no sense at allthe fact that quiron chooses jon in the books is lame but its very fast so the reader does not have time to dwell on just how unreaslistic and eyerolling the scene is its over very quicklybut in the show makes no snese for this guy halfhand  to choose jon without a lobbying effort basically the writers constructed the scene where it now makes sense because in the books it makes no sense so the writers do something that martin lord praise his name rarely does the writers just cut to the chase jon snow acts he lobbies for this great oppertunity bbecause tahts what young men do especially ones in military commands it completely and totaly makes perfect sense for jon to want to go on the mission so boom jon goes on the mission it makes perfect sense its absolutely clerar and does not seem artificial at allnow i am not saying the scene improves on the book but show jon would act this way because the show has invested this jon with different traits book jon would not act this way he would wait for halfhand to point at him and say i choose the little kid i met 5 minutes ago for this deathdefying mission in the show jon has to lobby for the position and his statements make perfects sense i prefer the shows version and i understand why the book does not operate that way edited by rockroi 30 april 2012  1244 pm"
"IceVyper",2012-04-30,"it was in the last episode that i started getting annoyed with the talisa situation but in this one there are way too many things bothering me renlys death and loras reaction he should have gone mad arya revealing that she is from the north what would a northern girl be doing in the riverlands the north is still safe and away from the fighting why would she be inprisonned she could have easily said that she was from riverrun that sigil she must know the way they played it makes for more interesting tv but it completely unrealistic also arya becomes what she becomes because she is a little girl that always has to live through horrors being a cupbearer in harrenhal seems like a holiday compared to her experience in the books brans story seems completely cut off quarth  i hope that they are keeping this for a future episode but i do hope that dany will meet quaithe and get her warnings if they only leave it ot a jorah  quaithe meeting that would be such a pity and my biggest problem is with jon it is painful to realize that we are halfway through the season and hes barely had any speaking time hes shown in group shots staring at things listening even sam talks more than him also what were the writers thinking letting him go off scouting without finding the dragonglass and giving sam a blade"
"Aegon's Landing",2012-04-30,"everyones favorite scene between arya and tywinmine too i was distraught last week when it was tywin riding into harrenhal instead of bolton especially because someone as experienced as tywin wouldnt be lost on the fact that the younger stark girl was at large the scene last night between them the fact that she lied about her first house to cover for another house that made little sense other than it revealed her as a northerner i think tywin suspected who she was at first sight and that scene confirmed his suspicions my other worries about the pending house of the undying  skipping over the stay in the deserted city before qarth took away valuable growth time for drogon et al he spit a puny puff of fire last night hes still very much a hatchling anyone else concerned about this danis accelerated story line leaves me worried about greyworm and the unsullied are they to go the way of the reeds"
"Merrett Frey",2012-04-30,"i was being facetious cool4gif classbbcemoticon altcool4 i think thats understoodhowever it seems that no one has told you that using the word retarded facetiously is hurtful your language seemed especially careless when it came on the heels of your pedantic denunciation of the use of viking as a noun while controversial it is in common use in that fashion even among prominent scholars of norse history david wilson provides an excellent examination of the problems with narrowly defining the term here httpwwwarcheuropthetermviking i congratulate you on your precision please just try to be compassionate when youre throwing around terms that label human beingsthank you"
"boojam",2012-04-30,"if you had to guess who will be jaquens third killsince this is a spoiler section1 you must not be a reader of the books2 wrong question who does arya ask for jaqen kill thridanswer jaqenreason it sets up one of the best sequences in cok and they if they dont do it  its pitchforks and torches at hbos headquartersbetter question who does arya ask to kill second in the show that is edited by boojam 30 april 2012  0117 pm"
"Isabella Stark",2012-04-30,"what happened to cats entourage im pretty sure she had some guards when she arrived at renlys campnot complaining just thought it was odd that they disappeared smilepng classbbcemoticon alt i was wondering the same thing"
